adapter,gpu_clock_mem_mhz,gpu_clock_sm_mhz,gpu_gpu_temp_c,gpu_gpu_util_pct,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,http_status,latency_ms,state,trial,wall_timestamp_ns
med,8000,2535,74,9,7849.84375,8,35.155,200,151.606852,ram_evicted,85,1788638320573789439
med,8000,1455,76,24,7850.40625,13,23.842,200,151.952325,disk_evicted,85,1788638321734442129
med,8000,2235,73,4,7850.65625,4,26.872,200,152.422058,hot,86,1788638322250715292
med,8000,2235,73,10,7850.65625,7,35.159,200,151.830086,ram_evicted,86,1788638322901299708
med,8000,1395,74,2,7829.78125,2,29.67,200,151.665506,disk_evicted,86,1788638324020644217
med,8000,1200,72,12,7845.96875,6,19.049,200,151.621011,hot,87,1788638324538917912
med,8000,1650,72,16,7875.09375,8,20.811,200,151.617786,ram_evicted,87,1788638325177037024
med,6000,1005,72,15,7830.90625,8,24.512,200,151.838771,disk_evicted,87,1788638326481046706
med,8000,1245,72,18,7815.90625,8,17.686,200,151.592227,hot,88,1788638326991759523
med,8000,2535,73,19,7831.03125,10,28.069,200,152.322701,ram_evicted,88,1788638327635170169
med,8000,2535,74,21,7834.28125,16,34.502,200,152.150061,disk_evicted,88,1788638328786630993
med,8000,2535,74,1,7819.03125,1,39.12,200,151.664874,hot,89,1788638329304723011
med,8000,2535,74,9,7848.21875,8,40.409,200,151.950923,ram_evicted,89,1788638329932764987
med,8000,2535,74,10,7816.96875,8,34.008,200,151.987505,disk_evicted,89,1788638331087081049
med,8000,1320,74,2,7814.03125,1,18.609,200,151.94617,hot,90,1788638331616272705
med,8000,1155,72,27,7814.03125,10,20.982,200,151.754579,ram_evicted,90,1788638332248149024
med,8000,1020,71,27,7810.15625,14,21.094,200,151.594389,disk_evicted,90,1788638333431882738
med,8000,1110,71,20,7810.15625,7,17.366,200,152.819466,hot,91,1788638333946044239
med,8000,1110,71,22,7806.34375,8,20.092,200,152.079139,ram_evicted,91,1788638334582602104
med,8000,1095,72,32,7848.40625,9,28.994,200,151.670643,disk_evicted,91,1788638335809233247
med,8000,1245,71,18,7848.40625,6,18.319,200,152.430571,hot,92,1788638336330263081
med,8000,1245,71,19,7848.40625,8,18.354,200,152.133229,ram_evicted,92,1788638336969071822
med,6000,945,71,36,7842.34375,15,15.517,200,151.483874,disk_evicted,92,1788638338146572817
med,8000,2370,71,12,7853.09375,5,31.742,200,151.956789,hot,93,1788638338661435264
med,8000,2370,73,16,7852.96875,8,33.573,200,151.83982,ram_evicted,93,1788638339289369923
med,8000,1215,73,29,7866.15625,9,22.714,200,152.092312,disk_evicted,93,1788638340532392288
med,8000,1275,71,14,7837.71875,4,19.428,200,152.460661,hot,94,1788638341055051538
med,8000,1275,71,19,7835.71875,8,33.21,200,151.900915,ram_evicted,94,1788638341689692677
med,6000,930,70,22,7827.84375,9,21.774,200,151.869639,disk_evicted,94,1788638342863655024
