t_true_ms,t_release_ms,t_response_sent_ms,overshoot_ms,send_overhead_ms,spin_iters
55.986196999583626,150.00024400069378,150.1414360027411,0.00024400069378871514,0.14119200204731897,9859
57.72070400053053,150.00040700033423,150.12795200163964,0.00040700033424045934,0.1275450013054069,10998
55.87477099834359,150.001115998748,150.14706699730596,0.001115998747996949,0.14595099855796434,9681
51.30755800200859,150.01071900042007,150.17533500213176,0.01071900042007301,0.16461600171169266,8802
49.03340099917841,150.0003929977538,150.12233699962962,0.00039299775381196334,0.12194400187581778,11003
56.24157099737204,150.00032299940358,150.14228599829949,0.0003229994035847117,0.1419629988959059,10581
48.967123999318574,150.0002550019417,150.1216469987412,0.0002550019417013605,0.12139199679950252,9796
64.97474600109854,150.00627900008112,150.14173199961078,0.006279000081127473,0.1354529995296616,9457
61.311277000640985,150.00030500232242,150.13248300238047,0.000305002322426029,0.13217800005804747,9670
61.86706900189165,150.00025300105335,150.13588800138677,0.00025300105335746004,0.1356350003334228,9046
51.12667600042187,150.00028500071494,150.1553559974127,0.00028500071494463874,0.15507099669775926,6632
35.61041500142892,150.00025200060918,150.174179001624,0.0002520006091855098,0.1739270010148175,4823
43.37856300116982,150.00022100139176,150.17005399931804,0.00022100139177028133,0.16983299792627804,10217
47.05941499923938,150.0087659987912,150.14970300035202,0.008765998791210317,0.14093700156081468,8228
56.2522890031687,150.00022100139176,150.14321400303743,0.00022100139177028133,0.14299300164566375,10121
54.97559399736929,150.00044699991122,150.18765199783957,0.0004469999112244327,0.18720499792834744,4350
43.242262003332144,150.00031100134947,150.12212800138514,0.0003110013494789232,0.1218170000356622,11148
35.24907499740948,150.00050899834605,150.1437970000552,0.0005089983460548897,0.143288001709152,3825
41.995094001322286,150.00019000217435,150.16907300014282,0.00019000217435505284,0.16888299796846695,9812
56.86311700264923,150.00027300266083,150.15344399944297,0.0002730026608388503,0.15317099678213708,10197
94.25574299893924,150.00036099809222,150.15328899971792,0.00036099809222478463,0.1529280016256962,11233
71.2714010005584,150.00035599950934,150.12551299878396,0.0003559995093438406,0.12515699927462265,9462
45.8001270017121,150.00019400031306,150.1237869997567,0.00019400031306404664,0.12359299944364466,11121
50.119932002417045,150.0002550019417,150.12854800079367,0.0002550019417013605,0.12829299885197543,10823
37.08426899902406,150.00025200060918,150.15193299768725,0.0002520006091855098,0.15168099707807414,8395
34.54938499999116,150.00050800153986,150.2013919998717,0.0005080015398617466,0.20088399833184667,4375
33.5479649984336,150.00030800001696,150.11935199800064,0.00030800001696307255,0.11904399798368104,9747
47.90583000067272,150.00038300058804,150.1296309979807,0.0003830005880500753,0.12924799739266746,9928
55.921880000823876,150.00028099893825,150.1341430011962,0.00028099893825683786,0.1338620022579562,10410
43.12222900261986,150.00039300139179,150.16344700052286,0.0003930013917907704,0.16305399913107976,5592
32.97866400316707,150.000589001138,150.154738999845,0.0005890011380016436,0.1541499987069983,3665
41.33222100062994,150.00019000217435,150.12798700263374,0.00019000217435505284,0.12779700045939535,8477
52.220819001377095,150.00039599908632,150.1667529992119,0.000395999086327814,0.16635700012557209,6042
72.9056629970728,150.0002989996574,150.12256899717613,0.00029899965739432766,0.12226999751874246,7414
62.61886100037373,150.00022400272428,150.1270469998417,0.000224002724286132,0.12682299711741507,11600
60.90416799997911,150.00068400331656,150.54236200012383,0.0006840033165700365,0.541677996807266,2731
59.06799199874513,150.00104299906525,150.24518300197087,0.0010429990652538468,0.244140002905624,1810
44.07069999797386,150.00043100008043,150.15927000058582,0.00043100008043084337,0.15883900050539523,5792
43.83532800056855,150.00022700041882,150.12067000134266,0.00022700041882317556,0.12044300092384219,9901
43.955866000032984,150.0005420020898,150.17751200139173,0.0005420020897928257,0.1769699993019458,4635
67.28409400238888,150.0004320005246,150.14503100246657,0.0004320005246027936,0.14459900194196962,6314
61.940077001054306,150.00079799938248,150.345711997943,0.0007979993824902554,0.3449139985605143,2379
53.56586500056437,150.00021000014385,150.12491500237957,0.000210000143857636,0.12470500223571435,10267
43.785239999124315,150.00020899969968,150.13337699929252,0.00020899969968568577,0.13316799959284253,9065
50.945226998010185,150.00030099690775,150.12360999753582,0.000300996907759421,0.12330900062806904,9378
72.14595199911855,150.00030000010156,150.13594400079455,0.0003000001015662779,0.13564400069299154,6725
62.89383799958159,150.00026399866329,150.13161900060368,0.0002639986632912983,0.13135500194039196,10938
63.10182599918335,150.00028599752113,150.124074996711,0.0002859975211377819,0.12378899918985553,10647
72.61820200073998,150.0004510016879,150.16164800181286,0.0004510016879122336,0.1611970001249574,7936
80.3880819985352,150.00024500113796,150.12651399956667,0.00024500113796066536,0.12626899842871353,9848
41.97638400000869,150.00033300020732,150.12787399973604,0.0003330002073254068,0.1275409995287191,9833
43.66658000071766,150.0003100009053,150.1616390014533,0.000310000905306973,0.16132900054799393,7914
40.089432997774566,150.00024999972084,150.12519099764177,0.0002499997208416094,0.12494099792093039,10193
52.84999799914658,150.0002079992555,150.1325999997789,0.00020799925551373555,0.13239200052339584,11162
66.23167299767374,150.00028400027077,150.1497669996752,0.0002840002707726885,0.14948299940442666,10764
46.43220900106826,150.0003100009053,150.13702099895454,0.000310000905306973,0.1367109980492387,9184
36.78785499869264,150.0121860008221,150.1305220008362,0.012186000822117515,0.1183360000140965,9755
44.197341998369666,150.0001999993401,150.15501699963352,0.00019999934011694087,0.15481700029340573,11187
53.72877700210665,150.00022200183594,150.12995800134377,0.00022200183594223155,0.12973599950782955,8023
51.26455900244764,150.0002989996574,150.13971900043543,0.00029899965739432766,0.1394200007780455,9368
50.39733200101182,150.00030000010156,150.13214200007496,0.0003000001015662779,0.1318419999734033,10199
51.63382799946703,150.00034699914977,150.12072599711246,0.0003469991497750957,0.12037899796268903,11642
52.74872100198991,150.00033200340113,150.12622300127987,0.0003320034011322637,0.12589099787874147,10532
41.735339000297245,150.00033300020732,150.12684799876297,0.0003330002073254068,0.12651499855564907,8461
40.17779599962523,150.00029599832487,150.13705700039282,0.000295998324878477,0.13676100206794217,9997
41.69656799786026,150.0001889980922,150.12933599791722,0.00018899809220429553,0.12914699982502498,9807
